Writing output from calling the Triangle Fixing Algorithm
Lambda = 0.5, gamma = 5.0, Etol = 0.1, TriTol = 0.1 
Iteration 265, E changed by 0.113, T-map: 0.2, Obj: 552.325, Last TriCheck = 0.017996217279669102
Iteration 266, E changed by 0.112, T-map: 0.2, Obj: 552.736, Last TriCheck = 0.017996217279669102
Iteration 267, E changed by 0.114, T-map: 0.2, Obj: 552.583, Last TriCheck = 0.017996217279669102
Iteration 268, E changed by 0.105, T-map: 0.2, Obj: 552.88, Last TriCheck = 0.017996217279669102
Iteration 269, E changed by 0.112, T-map: 0.2, Obj: 552.405, Last TriCheck = 0.017996217279669102
Iteration 270, E changed by 0.11, T-map: 0.2, Obj: 552.806, Last TriCheck = 0.017996217279669102
Iteration 271, E changed by 0.112, T-map: 0.2, Obj: 552.666, Last TriCheck = 0.017996217279669102
Iteration 272, E changed by 0.103, T-map: 0.2, Obj: 552.952, Last TriCheck = 0.017996217279669102
Iteration 273, E changed by 0.11, T-map: 0.2, Obj: 552.482, Last TriCheck = 0.017996217279669102
Iteration 274, E changed by 0.109, T-map: 0.2, Obj: 552.873, Last TriCheck = 0.017996217279669102
Iteration 275, E changed by 0.111, T-map: 0.2, Obj: 552.747, Last TriCheck = 0.017996217279669102
Iteration 276, E changed by 0.101, T-map: 0.2, Obj: 553.022, Last TriCheck = 0.017996217279669102
Iteration 277, E changed by 0.108, T-map: 0.3, Obj: 552.557, Last TriCheck = 0.017996217279669102
Iteration 278, E changed by 0.107, T-map: 0.2, Obj: 552.94, Last TriCheck = 0.017996217279669102
Iteration 279, E changed by 0.109, T-map: 0.2, Obj: 552.826, Last TriCheck = 0.017996217279669102
Iteration 280, E changed by 0.1, T-map: 0.2, Obj: 553.09, Last TriCheck = 0.017996217279669102
